"","id","url","image_height","image_width","category_id","x_left","y_top","bbox_width","bbox_height","y_bottom","x_right","name","file_name_original","file_name","x_left_scaled","x_right_scaled","y_top_scaled","y_bottom_scaled","bbox_width_scaled","bbox_height_scaled","area"
"1846","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,598,504,17,23,526,614,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",131,134,165,172,4,8,32
"1847","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,514,467,26,19,485,539,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",113,118,153,159,6,6,36
"1848","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,623,531,19,22,552,641,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",136,140,174,181,4,7,28
"1849","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,708,533,27,29,561,734,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",155,161,174,183,6,9,54
"1850","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,735,506,30,26,531,764,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",161,167,165,174,7,9,63
"1851","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,738,464,28,26,489,765,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",162,168,152,160,6,9,54
"1852","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,706,427,19,19,445,724,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",155,159,140,146,4,6,24
"1853","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,715,447,22,21,467,736,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",157,161,146,153,5,7,35
"1854","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,671,414,23,22,435,693,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",147,152,135,142,5,7,35
"1855","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,646,423,23,22,444,668,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",141,146,138,145,5,7,35
"1856","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,574,416,19,21,436,592,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",126,130,136,143,4,7,28
"1857","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,591,470,21,21,490,611,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",129,134,154,160,5,7,35
"1858","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,354,222,20,20,241,373,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",78,82,73,79,4,7,28
"1859","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,315,164,26,13,176,340,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",69,74,54,58,6,4,24
"1860","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,421,120,15,23,142,435,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",92,95,39,46,3,8,24
"1861","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,1,528,197,18,16,212,545,"clover","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",116,119,64,69,4,5,20
"1862","cjrroneytrxva089821w1iwk6","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/2d5fa164-b160-3e5a-3bbf-1902ddd2534e-pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png",685,1023,5,186,69,630,509,577,815,"Draw the Quadrat","pic_s02_2017_ne_q01-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_blacmedi.png","cjrroneytrxva089821w1iwk6.png",41,178,23,189,138,166,22908
"1863","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,398,297,45,48,344,442,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",79,88,89,103,9,14,126
"1864","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,550,236,58,56,291,607,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",109,121,70,87,12,17,204
"1865","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,556,434,91,79,512,646,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",111,129,129,153,18,24,432
"1866","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,731,514,54,31,544,784,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",145,156,153,162,11,9,99
"1867","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,329,429,18,15,443,346,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",65,69,128,132,4,4,16
"1868","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,738,244,55,59,302,792,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",147,158,73,90,11,18,198
"1869","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,426,210,31,33,242,456,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",85,91,63,72,6,10,60
"1870","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,16,681,178,16,19,196,696,"not a flowerhead","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",135,138,53,58,3,6,18
"1871","cjrroebqvrpt70898b312nmg8","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/36f1bff5-ea23-ea2e-3952-c950ae853c40-pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png",751,1126,5,165,98,783,506,603,947,"Draw the Quadrat","pic_s01_2017_ne_q10-alsiclov_redclov_birdtref_muskmall_phacelia.png","cjrroebqvrpt70898b312nmg8.png",33,188,29,180,156,151,23556
"1872","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,16,532,209,13,21,229,544,"not a flowerhead","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",105,107,62,67,3,6,18
"1873","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,16,599,188,18,18,205,616,"not a flowerhead","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",118,121,55,60,4,5,20
"1874","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,16,636,241,15,14,254,650,"not a flowerhead","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",125,128,71,75,3,4,12
"1875","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,16,516,240,16,15,254,531,"not a flowerhead","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",102,105,71,75,3,4,12
"1876","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,16,503,290,26,19,308,528,"not a flowerhead","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",99,104,85,91,5,6,30
"1877","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,16,557,248,18,17,264,574,"not a flowerhead","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",110,113,73,78,4,5,20
"1878","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,656,295,10,13,307,665,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",129,131,87,90,2,4,8
"1879","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,661,287,9,8,294,669,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",130,132,85,87,2,2,4
"1880","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,714,380,11,10,389,724,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",141,143,112,115,2,3,6
"1881","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,702,363,9,10,372,710,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",138,140,107,110,2,3,6
"1882","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,724,360,8,9,368,731,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",143,144,106,108,2,3,6
"1883","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,700,400,11,13,412,710,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",138,140,118,121,2,4,8
"1884","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,753,431,12,10,440,764,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",148,150,127,130,2,3,6
"1885","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,1,778,397,6,8,404,783,"clover","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",153,154,117,119,1,2,2
"1886","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,11,706,160,21,15,174,726,"phacelia","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",139,143,47,51,4,4,16
"1887","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,11,692,131,17,13,143,708,"phacelia","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",136,139,39,42,3,4,12
"1888","cjrrocc02ro6z08984o6u0irc","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/60b368e4-9547-e468-e7fb-4f9bba132de4-pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png",760,1138,5,252,116,684,488,603,935,"Draw the Quadrat","pic_s01_2017_ne_q09-alsiclov_crimclov_redclov_sainfoin_birdtref_blacknap_muskmall_phacelia.png","cjrrocc02ro6z08984o6u0irc.png",50,184,34,178,135,144,19440
"1889","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,563,313,21,15,327,583,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",115,120,96,100,4,5,20
"1890","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,580,259,18,27,285,597,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",119,122,80,88,4,8,32
"1891","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,454,349,43,31,379,496,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",93,102,107,116,9,10,90
"1892","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,628,359,29,24,382,656,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",129,135,110,117,6,7,42
"1893","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,388,182,33,26,207,420,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",80,86,56,64,7,8,56
"1894","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,398,490,47,59,548,444,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",82,91,151,168,10,18,180
"1895","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,350,462,30,26,487,379,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",72,78,142,150,6,8,48
"1896","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,272,417,48,45,461,319,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",56,65,128,142,10,14,140
"1897","cjrrmf2g6pxdp0b47dupigq0q","https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/cbf818d8-2ca4-18dd-1db1-982ec4db35d9-pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png",729,1092,16,509,547,9,19,565,517,"not a flowerhead","pic_s01_2017_ne_q08-alsiclov_crimclov_redclov_sainfoin_birdtref_muskmall_phacelia.png","cjrrmf2g6pxdp0b47dupigq0q.png",104,106,168,174,2,6,12
